metric_id,name,description,baseUnit,statistic,value,tags
6359,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6359,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6359,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6424,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6424,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6424,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6489,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6489,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6489,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6554,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6554,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6554,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6619,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6619,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6619,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6684,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6684,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6684,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6749,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6749,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6749,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6814,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6814,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6814,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6879,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6879,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6879,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6944,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
