metric_id,name,description,baseUnit,statistic,value,tags
58381,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58434,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58487,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58540,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58593,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58646,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58699,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58752,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58805,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58858,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58911,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
58964,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59017,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59070,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59123,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59176,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59229,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59282,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59335,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59388,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59441,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59494,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59547,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59600,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59653,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59706,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59759,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59812,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59865,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59918,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
59971,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60024,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60077,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60130,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60183,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60236,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60289,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60342,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60395,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60448,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60501,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60554,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60607,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60660,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60713,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60766,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60819,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60872,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60925,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
60978,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61031,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61084,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61137,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61190,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61243,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61296,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61349,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61402,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61455,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61508,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61561,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61614,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61667,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61720,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61773,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61826,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61879,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61932,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
61985,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62038,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62091,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62144,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62197,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62250,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62303,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62356,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62409,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62462,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62515,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62568,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62621,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62674,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62727,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62780,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62833,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62886,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62939,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
62992,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63045,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63098,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63151,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63204,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63257,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63310,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63363,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63416,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63469,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63522,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63575,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63628,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63681,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63734,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63787,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63840,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63893,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63946,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
63999,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64052,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64105,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64158,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64211,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64264,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64317,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64370,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64423,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64476,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64529,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64582,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64635,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64688,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64741,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64794,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64847,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64900,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
64953,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65006,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65059,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65112,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65165,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65218,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65271,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65324,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65377,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65430,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65483,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65536,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65589,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65642,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65695,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65748,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65801,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65854,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65907,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
65960,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66013,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66066,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66119,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66172,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66225,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66278,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66331,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66384,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66437,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66490,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66543,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66596,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66649,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66702,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66755,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66808,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66861,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66914,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
66967,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67020,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67073,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67126,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67179,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67232,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67285,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67338,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67391,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67444,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67497,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67550,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67603,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67656,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67709,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67762,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67815,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67868,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67921,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
67974,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68027,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68080,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68133,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68186,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68239,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
68292,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
