metric_id,name,description,baseUnit,statistic,value,tags
68381,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68381,http.server.requests.active,,seconds,DURATION,0.000157188,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68434,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68434,http.server.requests.active,,seconds,DURATION,0.000158731,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68487,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68487,http.server.requests.active,,seconds,DURATION,0.000154804,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68540,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68540,http.server.requests.active,,seconds,DURATION,0.000170076,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68593,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68593,http.server.requests.active,,seconds,DURATION,0.000159363,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68646,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68646,http.server.requests.active,,seconds,DURATION,0.000147852,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68699,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68699,http.server.requests.active,,seconds,DURATION,0.00024811,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68752,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68752,http.server.requests.active,,seconds,DURATION,0.000144615,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68805,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68805,http.server.requests.active,,seconds,DURATION,0.000163897,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68858,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68858,http.server.requests.active,,seconds,DURATION,0.00015843,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68911,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68911,http.server.requests.active,,seconds,DURATION,0.000152865,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68964,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
68964,http.server.requests.active,,seconds,DURATION,0.000191015,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69017,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69017,http.server.requests.active,,seconds,DURATION,0.000234909,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69070,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69070,http.server.requests.active,,seconds,DURATION,0.000148556,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69123,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69123,http.server.requests.active,,seconds,DURATION,0.000215025,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69176,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69176,http.server.requests.active,,seconds,DURATION,0.000131169,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69229,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69229,http.server.requests.active,,seconds,DURATION,0.000194093,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69282,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69282,http.server.requests.active,,seconds,DURATION,0.000131426,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69335,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69335,http.server.requests.active,,seconds,DURATION,0.000141691,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69388,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69388,http.server.requests.active,,seconds,DURATION,0.00012887,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69441,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69441,http.server.requests.active,,seconds,DURATION,0.000138637,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69494,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69494,http.server.requests.active,,seconds,DURATION,0.000178873,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69547,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69547,http.server.requests.active,,seconds,DURATION,0.00013416,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69600,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69600,http.server.requests.active,,seconds,DURATION,0.000198608,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69653,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69653,http.server.requests.active,,seconds,DURATION,0.000141353,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69706,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69706,http.server.requests.active,,seconds,DURATION,0.000199349,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69759,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69759,http.server.requests.active,,seconds,DURATION,0.000159779,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69812,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69812,http.server.requests.active,,seconds,DURATION,0.000198182,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69865,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69865,http.server.requests.active,,seconds,DURATION,0.000251268,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69918,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69918,http.server.requests.active,,seconds,DURATION,0.00014187,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69971,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
69971,http.server.requests.active,,seconds,DURATION,0.00014619,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70024,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70024,http.server.requests.active,,seconds,DURATION,0.000177418,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70077,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70077,http.server.requests.active,,seconds,DURATION,0.000132962,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70130,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70130,http.server.requests.active,,seconds,DURATION,0.000145107,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70183,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70183,http.server.requests.active,,seconds,DURATION,0.000144051,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70236,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70236,http.server.requests.active,,seconds,DURATION,0.000149129,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70289,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70289,http.server.requests.active,,seconds,DURATION,0.000173311,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70342,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70342,http.server.requests.active,,seconds,DURATION,0.000153678,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70395,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70395,http.server.requests.active,,seconds,DURATION,0.000202966,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70448,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70448,http.server.requests.active,,seconds,DURATION,0.000155016,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70501,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70501,http.server.requests.active,,seconds,DURATION,0.000179981,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70554,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70554,http.server.requests.active,,seconds,DURATION,0.00020556,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70607,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70607,http.server.requests.active,,seconds,DURATION,0.000168035,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70660,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70660,http.server.requests.active,,seconds,DURATION,0.000165524,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70713,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70713,http.server.requests.active,,seconds,DURATION,0.000142876,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70766,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70766,http.server.requests.active,,seconds,DURATION,0.000179047,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70819,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70819,http.server.requests.active,,seconds,DURATION,0.000196407,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70872,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70872,http.server.requests.active,,seconds,DURATION,0.000173649,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70925,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70925,http.server.requests.active,,seconds,DURATION,0.000195695,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70978,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
70978,http.server.requests.active,,seconds,DURATION,0.000165,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71031,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71031,http.server.requests.active,,seconds,DURATION,0.000169799,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71084,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71084,http.server.requests.active,,seconds,DURATION,0.000186528,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71137,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71137,http.server.requests.active,,seconds,DURATION,0.000163937,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71190,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71190,http.server.requests.active,,seconds,DURATION,0.000152414,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71243,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71243,http.server.requests.active,,seconds,DURATION,0.00019154,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71296,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71296,http.server.requests.active,,seconds,DURATION,0.000144517,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71349,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71349,http.server.requests.active,,seconds,DURATION,0.000185806,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71402,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71402,http.server.requests.active,,seconds,DURATION,0.00014777,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71455,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71455,http.server.requests.active,,seconds,DURATION,0.000151081,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71508,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71508,http.server.requests.active,,seconds,DURATION,0.000125945,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71561,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71561,http.server.requests.active,,seconds,DURATION,0.000165769,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71614,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71614,http.server.requests.active,,seconds,DURATION,0.000196162,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71667,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71667,http.server.requests.active,,seconds,DURATION,0.000168509,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71720,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71720,http.server.requests.active,,seconds,DURATION,0.000190596,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71773,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71773,http.server.requests.active,,seconds,DURATION,0.000142923,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71826,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71826,http.server.requests.active,,seconds,DURATION,0.000168226,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71879,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71879,http.server.requests.active,,seconds,DURATION,0.000225177,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71932,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71932,http.server.requests.active,,seconds,DURATION,0.000169792,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71985,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
71985,http.server.requests.active,,seconds,DURATION,0.000140541,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72038,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72038,http.server.requests.active,,seconds,DURATION,0.000152007,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72091,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72091,http.server.requests.active,,seconds,DURATION,0.000151069,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72144,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72144,http.server.requests.active,,seconds,DURATION,0.000183583,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72197,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72197,http.server.requests.active,,seconds,DURATION,0.000146632,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72250,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72250,http.server.requests.active,,seconds,DURATION,0.000154078,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72303,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72303,http.server.requests.active,,seconds,DURATION,0.000135508,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72356,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72356,http.server.requests.active,,seconds,DURATION,0.000186303,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72409,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72409,http.server.requests.active,,seconds,DURATION,0.000165078,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72462,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72462,http.server.requests.active,,seconds,DURATION,0.000167375,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72515,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72515,http.server.requests.active,,seconds,DURATION,0.000163323,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72568,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72568,http.server.requests.active,,seconds,DURATION,0.000172801,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72621,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72621,http.server.requests.active,,seconds,DURATION,0.000159857,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72674,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72674,http.server.requests.active,,seconds,DURATION,0.000147424,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72727,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72727,http.server.requests.active,,seconds,DURATION,0.000134973,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72780,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72780,http.server.requests.active,,seconds,DURATION,0.00018949,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72833,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72833,http.server.requests.active,,seconds,DURATION,0.000163696,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72886,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72886,http.server.requests.active,,seconds,DURATION,0.000169268,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72939,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72939,http.server.requests.active,,seconds,DURATION,0.000145945,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72992,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
72992,http.server.requests.active,,seconds,DURATION,0.000145369,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73045,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73045,http.server.requests.active,,seconds,DURATION,0.000180194,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73098,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73098,http.server.requests.active,,seconds,DURATION,0.000144413,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73151,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73151,http.server.requests.active,,seconds,DURATION,0.000162372,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73204,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73204,http.server.requests.active,,seconds,DURATION,0.000143349,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73257,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73257,http.server.requests.active,,seconds,DURATION,0.00014964,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73310,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73310,http.server.requests.active,,seconds,DURATION,0.000161458,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73363,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73363,http.server.requests.active,,seconds,DURATION,0.000177514,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73416,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73416,http.server.requests.active,,seconds,DURATION,0.000160201,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73469,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73469,http.server.requests.active,,seconds,DURATION,0.000186084,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73522,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73522,http.server.requests.active,,seconds,DURATION,0.000160917,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73575,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73575,http.server.requests.active,,seconds,DURATION,0.000160732,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73628,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73628,http.server.requests.active,,seconds,DURATION,0.000122226,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73681,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73681,http.server.requests.active,,seconds,DURATION,0.00017327,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73734,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73734,http.server.requests.active,,seconds,DURATION,0.0001836,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73787,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73787,http.server.requests.active,,seconds,DURATION,0.000156028,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
73840,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
